gvkey,splticrm,spsticrm,datadate,city,fic,ggroup,gind,gsector,gsubind,idbflag,incorp,naics,spcindcd,spcseccd,spcsrc,state,conm,tic,cusip
007982,A+,A-1,30/09/2013,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/10/2013,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,30/11/2013,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/12/2013,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/01/2014,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,28/02/2014,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/03/2014,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,30/04/2014,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/05/2014,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,30/06/2014,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/07/2014,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/08/2014,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,30/09/2014,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/10/2014,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,30/11/2014,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/12/2014,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/01/2015,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,28/02/2015,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/03/2015,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,30/04/2015,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/05/2015,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,30/06/2015,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/07/2015,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/08/2015,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,30/09/2015,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/10/2015,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,30/11/2015,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/12/2015,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/01/2016,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,29/02/2016,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/03/2016,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,30/04/2016,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/05/2016,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,30/06/2016,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/07/2016,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/08/2016,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,30/09/2016,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/10/2016,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,30/11/2016,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/12/2016,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,31/01/2017,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007982,A+,A-1,28/02/2017,Chicago,USA,4020,402030,40,40203010,D,DE,522110,815,800,A-,IL,NORTHERN TRUST CORP,NTRS,665859104
007985,BBB+,,31/01/2013,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,28/02/2013,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/03/2013,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,30/04/2013,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/05/2013,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,30/06/2013,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/07/2013,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/08/2013,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,30/09/2013,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/10/2013,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,30/11/2013,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/12/2013,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/01/2014,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,28/02/2014,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/03/2014,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,30/04/2014,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/05/2014,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,30/06/2014,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/07/2014,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/08/2014,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,30/09/2014,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/10/2014,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,30/11/2014,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/12/2014,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/01/2015,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,28/02/2015,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/03/2015,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,30/04/2015,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/05/2015,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,30/06/2015,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/07/2015,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/08/2015,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,30/09/2015,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/10/2015,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,30/11/2015,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/12/2015,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/01/2016,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,29/02/2016,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/03/2016,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,30/04/2016,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/05/2016,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,30/06/2016,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/07/2016,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/08/2016,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,30/09/2016,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/10/2016,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,30/11/2016,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/12/2016,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,31/01/2017,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
007985,BBB+,,28/02/2017,Falls Church,USA,2010,201010,20,20101010,D,DE,334511,220,925,A+,VA,NORTHROP GRUMMAN CORP,NOC,666807102
008007,A+,A-1,31/01/2013,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,28/02/2013,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,31/03/2013,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,30/04/2013,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,31/05/2013,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,30/06/2013,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,31/07/2013,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,31/08/2013,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,30/09/2013,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,31/10/2013,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,30/11/2013,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,31/12/2013,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,31/01/2014,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,28/02/2014,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,31/03/2014,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,30/04/2014,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,31/05/2014,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,30/06/2014,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,31/07/2014,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,31/08/2014,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,30/09/2014,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,31/10/2014,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,30/11/2014,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,31/12/2014,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,31/01/2015,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,28/02/2015,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,31/03/2015,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,30/04/2015,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,31/05/2015,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,30/06/2015,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,31/07/2015,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,31/08/2015,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,30/09/2015,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,31/10/2015,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A+,A-1,30/11/2015,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A,A-1,31/12/2015,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A,A-1,31/01/2016,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A,A-1,29/02/2016,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A,A-1,31/03/2016,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A,A-1,30/04/2016,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A,A-1,31/05/2016,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A,A-1,30/06/2016,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A,A-1,31/07/2016,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A,A-1,31/08/2016,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A,A-1,30/09/2016,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A,A-1,31/10/2016,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A,A-1,30/11/2016,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A,A-1,31/12/2016,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A,A-1,31/01/2017,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008007,A,A-1,28/02/2017,San Francisco,USA,4010,401010,40,40101010,D,DE,522110,815,800,A-,CA,WELLS FARGO & CO,WFC,949746101
008030,A,A-1,31/01/2013,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,28/02/2013,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,31/03/2013,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,30/04/2013,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,31/05/2013,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,30/06/2013,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,31/07/2013,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,31/08/2013,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,30/09/2013,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,31/10/2013,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,30/11/2013,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,31/12/2013,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,31/01/2014,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,28/02/2014,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,31/03/2014,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,30/04/2014,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,31/05/2014,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,30/06/2014,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,31/07/2014,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,31/08/2014,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,30/09/2014,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,31/10/2014,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,30/11/2014,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,31/12/2014,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,31/01/2015,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,28/02/2015,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,31/03/2015,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,30/04/2015,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,31/05/2015,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,30/06/2015,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,31/07/2015,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A,A-1,31/08/2015,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A-,A-1,30/09/2015,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A-,A-1,31/10/2015,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A-,A-1,30/11/2015,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A-,A-1,31/12/2015,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A-,A-1,31/01/2016,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A-,A-1,29/02/2016,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
008030,A-,A-1,31/03/2016,Charlotte,USA,1510,151040,15,15104050,D,DE,331110,460,970,A-,NC,NUCOR CORP,NUE,670346105
